annex                                                       합병하다
faced limits                                                제한받았다

cavity                                                      구멍
cohort                                                      집단
commentary                                                  해설
flushed                                                     상기된
infidelity                                                  부정(unfaithfulness)
infraction                                                  위반
dislocate                                                   (시스템을)혼란에 빠뜨리다
embroider                                                   (이야기를)꾸미다
innuendo                                                    빈정거림
boisterous                                                  활기가 넘치는
reckon                                                      ~여겨지다

commentary                                                  실황방송
noon                                                        정오
held an military base                                       군사기지를 보유하고있었다
seashore                                                    해안 공원
halt                                                        중단시키다
hostage                                                     인질
truce                                                       휴전
violate                                                     위반하다/어기다
cram                                                        쑤셔넣다
cease-fire                                                  휴전
emergency wokers                                            긴급 구조대원
trapped                                                     갇힌
enviable                                                    부러운
bulb                                                        전구
cite                                                        인용하다
foul                                                        더러운/반칙을 범하다
awfully                                                     몹시
dampen                                                      (물에)축이다  
